Syllabi,Publisher,Year,Title,Author1firstname,Author1Lastname,Author1gender,Author1Probability,Author2FirstName,Author2LastName,Author2Gender,Author2Probability,Author3firstname,Author3Lastname,Author3gender,Author3Probability,Author4firstname,Author4Lastname,Author4gender,Author4Probability,Author5firstname,Author5Lastname,Author5gender,Author5Probability,Journal,Volume,Number,Pages
601351,CQ Press,2012,"Congress Reconsidered, 10th Edition",Lawrence,Dodd,female,0.734,Bruce,Oppenheimer,female,0.768,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,532
601351, ,2001,AJPS American Journal of Political Science,,NULL, , ,Bruce,Oppenheimer,female,0.768,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
601351,Oxford University Press on Demand,2008,The Oxford Handbook of Political Methodology,Janet,Box-Steffensmeier,male,0.786,Henry,Brady,female,0.768,David,Collier,male,0.762,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,880
601351, ,1922,The American Political Science Review,Westel,Willoughby,male,0.752,John,Fairlie,male,0.716,Frederic,Ogg,male,0.762,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
601351, ,1922,The American Political Science Review,Westel,Willoughby,male,0.718,John,Fairlie,male,0.752,Frederic,Ogg,male,0.772,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
601351, ,1922,The American Political Science Review,Westel,Willoughby,male,0.776,John,Fairlie,male,0.768,Frederic,Ogg,male,0.754,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
601351, ,1922,The American Political Science Review,Westel,Willoughby,male,0.782,John,Fairlie,male,0.748,Frederic,Ogg,male,0.752,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
601351,Springer Science & Business Media,2007,Microbial Sulfur Metabolism,Christiane,Dahl,female,0.758,Cornelius,Friedrich,male,0.734,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,308
601351, ,2000,AJPS  American Journal of Political Science,,NULL, , ,Cornelius,Friedrich,male,0.734,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
601351, ,2001,AJPS American Journal of Political Science,,NULL, , ,Cornelius,Friedrich,male,0.734,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
601351,Oxford University Press on Demand,2008,The Oxford Handbook of Political Methodology,Janet,Box-Steffensmeier,male,0.784,Henry,Brady,female,0.75,David,Collier,male,0.764,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,880
601351,Oxford University Press on Demand,2008,The Oxford Handbook of Political Methodology,Janet,Box-Steffensmeier,male,0.764,Henry,Brady,female,0.784,David,Collier,male,0.78,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,880
601351,Greenwood Publishing Group,1997,Theories of Political Processes,Gregory,Brunk,female,0.768,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,251
601351, ,1992,The Presidential Character,James,Barber,male,0.784,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,522
601351, ,1992,The Presidential Character,James,Barber,male,0.762,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,522
601351,Routledge,2013,New Directions in American Politics,Raymond,Raja,male,0.75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,384
601351,Routledge,2013,New Directions in American Politics,Raymond,Raja,male,0.76,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,384
601351,Oxford University Press on Demand,2008,The Oxford Handbook of Political Methodology,Janet,Box-Steffensmeier,male,0.736,Henry,Brady,female,0.764,David,Collier,male,0.778,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,880
601351,Oxford University Press on Demand,2008,The Oxford Handbook of Political Methodology,Janet,Box-Steffensmeier,male,0.772,Henry,Brady,female,0.75,David,Collier,male,0.784,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,880
601351,Greenwood Publishing Group,2004,Research Guide to U.S. and International Interest Groups,Clive,Thomas,female,0.758,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,523
601351,CQ Press,2014,Guide to U.S. Political Parties,Marjorie,Hershey,female,0.772,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,456
601351,Taylor & Francis,1994,The State,John,Hall,male,0.776,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3
601351,Routledge,2015,The Politics of Justice,Cornell,Clayton,male,0.768,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,320
601351,Brookings Institution Press,1989,Can the Government Govern?,John,Chubb,male,0.78,Paul,Peterson,male,0.75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,339
601351, ,1922,The American Political Science Review,Westel,Willoughby,male,0.742,John,Fairlie,male,0.772,Frederic,Ogg,male,0.748,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
601351,Oxford University Press on Demand,2008,The Oxford Handbook of Political Methodology,Janet,Box-Steffensmeier,male,0.768,Henry,Brady,female,0.766,David,Collier,male,0.726,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,880
601351,Oxford University Press on Demand,2008,The Oxford Handbook of Political Methodology,Janet,Box-Steffensmeier,male,0.768,Henry,Brady,female,0.762,David,Collier,male,0.736,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,880
601351, ,1922,The American Political Science Review,Westel,Willoughby,male,0.776,John,Fairlie,male,0.742,Frederic,Ogg,male,0.776,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
601351,Oxford University Press on Demand,2008,The Oxford Handbook of Political Methodology,Janet,Box-Steffensmeier,male,0.78,Henry,Brady,female,0.784,David,Collier,male,0.772,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,880
601351,Oxford University Press on Demand,2008,The Oxford Handbook of Political Methodology,Janet,Box-Steffensmeier,male,0.78,Henry,Brady,female,0.746,David,Collier,male,0.768,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,880
601351, ,1922,The American Political Science Review,Westel,Willoughby,male,0.774,John,Fairlie,male,0.754,Frederic,Ogg,male,0.772,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
601351,Oxford University Press on Demand,2008,The Oxford Handbook of Political Methodology,Janet,Box-Steffensmeier,male,0.768,Henry,Brady,female,0.776,David,Collier,male,0.716,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,880
601351, ,2001,AJPS American Journal of Political Science,,NULL, , ,Henry,Brady,female,0.776,David,Collier,male,0.716,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
601351, ,2001,AJPS American Journal of Political Science,,NULL, , ,Henry,Brady,female,0.776,David,Collier,male,0.716,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
601361,Routledge,2014,Routledge Handbook of Research Methods in Military Studies,Joseph,Soeters,female,0.766,Patricia,Shields,female,0.796,Sebastiaan,Rietjens,male,0.742,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,356
601361,Guilford Press,2010,Theory Construction and Model-building Skills,James,Jaccard,male,0.748,Jacob,Jacoby,male,0.74,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,391
601361,Rowman Altamira,2005,Recording Oral History,Valerie,Yow,female,0.77,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,398
601361,SAGE,2009,The SAGE Handbook of Comparative Politics,Todd,Landman,male,0.768,Neil,Robinson,male,0.788,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,560
601361,Cambridge University Press,2008,"Order, Conflict, and Violence",Stathis,Kalyvas,male,0.752,Ian,Shapiro,male,0.79,Tarek,Masoud,male,0.762,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,452
601361,Cambridge University Press,2008,"Order, Conflict, and Violence",Stathis,Kalyvas,male,0.77,Ian,Shapiro,male,0.768,Tarek,Masoud,male,0.738,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,452
601361,Pine Forge Press,2010,Constructing Social Research,Charles,Ragin,male,0.734,Lisa,Amoroso,female,0.764,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,235
601361,Rowman & Littlefield Publishers,2010,Rethinking Social Inquiry,Henry,Brady,female,0.746,David,Collier,male,0.724,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,428
601361,Rowman & Littlefield,2010,Rethinking Social Inquiry,Henry,Brady,female,0.744,David,Collier,male,0.766,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,410
601361,"Oxford University Press, USA",2007,The Oxford Handbook of Comparative Politics,Susan,Stokes,male,0.756,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1021
601361,Springer,2005,The New Public Diplomacy,J.,Melissen,female,0.74,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,221
601361,World Bank Publications,2007,"Horizontal Inequalities, Political Environment, and Civil Conflict",Gudrun,ï¿_ï¿_stby,male,0.766,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,32
601361,Oxford University Press,2015,Sipri Yearbook 2015,Stockholm,Institute,male,0.766,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,584
601361,University of Pittsburgh Pre,1998,International Security and Democracy,Jorge,Dominguez,female,0.77,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,360
601361,Cambridge University Press,2002,Understanding Ethnic Violence,Roger,Petersen,male,0.77,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,296
601361,Univ of California Press,2003,History Derailed,Ivan,Berend,male,0.798,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,404
601361,Indiana University Press,2006,Gender and War in Twentieth-Century Eastern Europe,Nancy,Wingfield,female,0.762,Maria,Bucur,female,0.746,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,264
601361,Oxford University Press,2016,The Puzzle of Peace,Gary,Goertz,female,0.804,Paul,Diehl,male,0.778,Alexandru,Balas,male,0.774,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,264
601361,University of Pittsburgh Pre,1998,International Security and Democracy,Jorge,Dominguez,female,0.726,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,360
601361,Routledge,2012,Security Studies,Paul,Williams,male,0.786,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,656
601361,Routledge,2015,International Security Studies,Peter,Hough,male,0.75,Shahin,Malik,male,0.758,Andrew,Moran,male,0.768,Bruce,Pilbeam,female,0.78,NULL,NULL,NULL,NULL,NULL,NULL,NULL,508
601361,Routledge,2009,Regional Security,Rodrigo,Tavares,male,0.728,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,232
601361,Routledge,2008,"Intra-State Conflict, Governments and Security",Stephen,Saideman,male,0.752,Marie-Joelle,Zahar,female,0.774,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,272
601361,Routledge,2008,"Intra-State Conflict, Governments and Security",Stephen,Saideman,male,0.796,Marie-Joelle,Zahar,female,0.746,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,272
601361,Routledge,2014,Understanding Civil Wars,Edward,Newman,male,0.762,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,216
601361,Stanford University Press,2015,Stasis,Giorgio,Agamben,male,0.754,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,88
601361,Penguin,2015,The Politics Book,DK,DK,female,0.738,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,352
601361,Harvard University Press,2009,Neverending Wars,Ann,Hironaka,male,0.768,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,204
601361,Harvard University Press,2009,Neverending Wars,Ann,Hironaka,male,0.762,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,204
601361,Routledge,2013,Routledge Handbook of International Organization,Bob,Reinalda,male,0.75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,576
601361, , ,International Studies Quarterly,,NULL, , ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
601361,CQ Press,2016,International Organizations in World Politics,Tamar,Gutner,male,0.744,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,304
601361,Cengage Learning,2014,"World Politics: Trend and Transformation, 2014 - 2015",Charles,Kegley,male,0.764,Shannon,Blanton,male,0.754,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,608
601361,SAGE,2002,Handbook of International Relations,Walter,Carlsnaes,male,0.778,Thomas,Risse,male,0.72,Beth,Simmons,female,0.77,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,571
601361, ,1999,International Studies Quarterly,,NULL, , ,Thomas,Risse,male,0.72,Beth,Simmons,female,0.77,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
601361, ,1999,International Studies Quarterly,,NULL, , ,Thomas,Risse,male,0.72,Beth,Simmons,female,0.77,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
601361,Rowman & Littlefield,2003,"Study Guide to Accompany Dynamics of International Relations, by Walter C. Clemens Jr.",Walter,Jr.,male,0.726,James,Davis,male,0.78,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,88
601361,Springer,2014,The Global Politics of Science and Technology - Vol. 1,Maximilian,Mayer,male,0.81,Mariana,Carpes,female,0.764,Ruth,Knoblich,female,0.728,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,282
601361,Routledge,2015,International Organizations,Kelly-Kate,Pease,female,0.776,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,368
601361,University of Pittsburgh Pre,1998,International Security and Democracy,Jorge,Dominguez,female,0.726,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,360
601361,Routledge,2007,Nuclear Proliferation and International Security,Sverre,Lodgaard,female,0.78,Bremer,Maerli,male,0.732,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,384
601361,Psychology Press,2000,Critical Reflections on Security and Change,Stuart,Croft,male,0.774,Terry,Terriff,female,0.766,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,255
601362,Columbia University Press,2012,Why Civil Resistance Works,Erica,Chenoweth,female,0.748,Maria,Stephan,female,0.752,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,296
601362,Routledge,2009,Theories of Political Protest and Social Movements,Karl-Dieter,Opp,male,0.756,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,424
601362,Columbia University Press,2012,Why Civil Resistance Works,Erica,Chenoweth,female,0.748,Maria,Stephan,female,0.748,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,296
601362,Pine Forge Press,2010,Constructing Social Research,Charles,Ragin,male,0.748,Lisa,Amoroso,female,0.78,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,235
601362,Columbia University Press,2012,Why Civil Resistance Works,Erica,Chenoweth,female,0.79,Maria,Stephan,female,0.752,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,296
601362,Columbia University Press,2012,Why Civil Resistance Works,Erica,Chenoweth,female,0.776,Maria,Stephan,female,0.736,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,296
601362, ,1978,Sociological inquiry and legal phenomena,Clive,Grace,female,0.794,Philip,Wilkinson,male,0.75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,307
601362,Routledge,2016,Greening Criminology in the 21st Century,Matthew,Hall,male,0.732,Tanya,Wyatt,female,0.746,Nigel,South,male,0.744,Angus,Nurse,male,0.724,Gary,Potter,female,0.78,NULL,NULL,NULL,254
601362,BRILL,2015,Marx in the Age of Digital Capitalism,,NULL, , ,Tanya,Wyatt,female,0.746,Nigel,South,male,0.744,Angus,Nurse,male,0.724,Gary,Potter,female,0.78,NULL,NULL,NULL,564
601362, ,2004,Rationality and Society,,NULL, , ,Tanya,Wyatt,female,0.746,Nigel,South,male,0.744,Angus,Nurse,male,0.724,Gary,Potter,female,0.78,NULL,NULL,NULL,NULL
601362, ,2004,Rationality and Society,,NULL, , ,Tanya,Wyatt,female,0.746,Nigel,South,male,0.744,Angus,Nurse,male,0.724,Gary,Potter,female,0.78,NULL,NULL,NULL,NULL
601362,Wiley-Blackwell,2004,The Blackwell Companion to Social Movements,David,Snow,male,0.788,Sarah,Soule,female,0.778,Hanspeter,Kriesi,male,0.762,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,776
601362,John Wiley & Sons,2008,The Blackwell Companion to Social Movements,David,Snow,male,0.736,Sarah,Soule,female,0.784,Hanspeter,Kriesi,male,0.746,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,776
601362,Oxford University Press,2014,The Sacred Project of American Sociology,Christian,Smith,male,0.734,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,176
601362,Stanford University Press,2011,Contention in Context,James,Jasper,male,0.736,Jeff,Goodwin,male,0.776,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,360
601362,John Wiley & Sons,2008,The Blackwell Companion to Social Movements,David,Snow,male,0.756,Sarah,Soule,female,0.744,Hanspeter,Kriesi,male,0.774,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,776
601362,Greenwood Publishing Group,1998,"Religion, Mobilization, and Social Action",Anson,Shupe,male,0.8,Bronislaw,Misztal,male,0.76,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,260
601362,Greenwood Publishing Group,1998,"Religion, Mobilization, and Social Action",Anson,Shupe,male,0.748,Bronislaw,Misztal,male,0.762,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,260
601362,Peter Lang,2008,"Technology, Values, and Society",Mitra,Das,female,0.774,Shirley,Kolack,female,0.774,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,146
601362,DIANE Publishing,1996,Mobilizing U. S. Industry in World War II,Alan,Gropman,male,0.764,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,167
601362,John Wiley & Sons,2008,The Blackwell Companion to Social Movements,David,Snow,male,0.758,Sarah,Soule,female,0.776,Hanspeter,Kriesi,male,0.768,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,776
601362,John Wiley & Sons,2008,The Blackwell Companion to Social Movements,David,Snow,male,0.764,Sarah,Soule,female,0.776,Hanspeter,Kriesi,male,0.772,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,776
601362,Oxford University Press,2015,Contentious Politics,Charles,Tilly,male,0.738,Sidney,Tarrow,female,0.754,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,268
601362,Simon and Schuster,1979,Qualitative Sociology,Howard,Schwartz,male,0.77,Jerry,Jacobs,female,0.758,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,480
601362,John Wiley & Sons,2016,"The Wiley Blackwell Encyclopedia of Family Studies, 4 Volume Set",Constance,Shehan,female,0.746,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2280
601362,Routledge,2016,Understanding Southern Social Movements,Simin,Fadaee,male,0.77,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,232
601362,DIANE Publishing,1996,Mobilizing U. S. Industry in World War II,Alan,Gropman,male,0.754,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,167
601362,Routledge,2008,Understanding Terrorism and Political Violence,Dipak,Gupta,male,0.77,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,304
601362,Routledge,2008,Understanding Terrorism and Political Violence,Dipak,Gupta,male,0.762,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,304
601362,Greenwood Publishing Group,1998,"Religion, Mobilization, and Social Action",Anson,Shupe,male,0.744,Bronislaw,Misztal,male,0.766,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,260
601362,CRC Press,2013,Examining Political Violence,David,Lowe,male,0.784,Austin,Turk,male,0.75,Dilip,Das,male,0.776,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,408
601371,Oxford University Press,2012,The Oxford Handbook of American Elections and Political Behavior,Jan,Leighley,male,0.756,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,800
601371,Oxford University Press,2012,The Oxford Handbook of American Elections and Political Behavior,Jan,Leighley,male,0.76,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,800
601371,Oxford University Press,2012,The Oxford Handbook of American Elections and Political Behavior,Jan,Leighley,male,0.758,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,800
601371,Oxford University Press,2012,The Oxford Handbook of American Elections and Political Behavior,Jan,Leighley,male,0.746,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,800
601371,SAGE,2006,Handbook of Party Politics,Richard,Katz,male,0.774,William,Crotty,male,0.776,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,550
601371, ,1959,Political Parties,,NULL, , ,William,Crotty,male,0.776,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,439
601371,Addison-Wesley Longman,2003,"Mobilization, Participation, and Democracy in America",Steven,Rosenstone,male,0.714,John,Hansen,male,0.83,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,333
601371,Addison-Wesley Longman,2003,"Mobilization, Participation, and Democracy in America",Steven,Rosenstone,male,0.762,John,Hansen,male,0.78,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,333
